"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1","ROI","voxels","volume_mm3","T1_mean","T1_std","T1_min","T1_max","T1_CoV","T1_nulls"
"214","1054","506","0.506","0.559809","0.08437525","0.3230263","0.8156122","0.1507215","0"
"215","1055","778","0.7780001","0.4333332","0.09676001","0.07787091","0.6962861","0.2232924","0"
"216","1056","46","0.046","0.6203377","0.0828296","0.4091879","0.8058573","0.1335234","0"
"217","1057","29326","29.326","0.3928182","0.1053205","3.444957e-07","0.8180507","0.2681152","331"
"218","1058","100","0.1","0.2732959","0.06651624","4.009289e-07","0.3896794","0.2433855","0"
"219","1059","5715","5.715","0.3310821","0.06820851","0.06762924","0.6403621","0.2060169","22"
"220","1060","3203","3.203","0.3403232","0.07113618","0.05511113","0.5976062","0.2090254","0"
"221","1061","284","0.284","0.3943448","0.05356659","0.2277602","0.5519242","0.1358369","0"
"222","1062","3495","3.495","0.3631594","0.06587359","0.07494497","0.5865515","0.1813903","0"
"223","1063","863","0.863","0.4204385","0.05505459","0.2401155","0.6197158","0.1309456","0"
"224","1064","9663","9.663","0.4229068","0.07704534","0.1711859","0.8061827","0.1821804","0"
"225","1065","6696","6.696","0.318035","0.08074414","3.689917e-07","0.6393867","0.2538845","44"
"226","1066","2074","2.074","0.3489752","0.04680577","0.213454","0.5060795","0.1341235","0"
"227","1067","329","0.329","0.4052404","0.06173595","0.2196317","0.6205286","0.152344","0"
"228","1068","968","0.9680001","0.3948924","0.05783816","0.2214199","0.5906157","0.1464656","0"
"229","1069","4108","4.108","0.5624865","0.09378677","0.1802898","0.8565798","0.166736","0"
"230","1070","439","0.439","0.5524095","0.08360885","0.1869552","0.7582251","0.151353","0"
"231","1071","120","0.12","0.3813791","0.06254606","0.2339378","0.5231493","0.1639997","0"
"232","1072","5847","5.847","0.4270438","0.1037895","0.109572","1.11409","0.2430418","0"
"233","1073","836","0.836","0.4642773","0.05522174","0.238165","0.6364604","0.1189413","0"
"234","1074","163","0.163","0.5948184","0.09320212","0.3669198","0.7990301","0.15669","0"
"235","1075","269","0.269","0.4983492","0.07285455","0.2227212","0.6840934","0.1461918","0"
"236","1076","469","0.469","0.5633124","0.07106741","0.3501751","0.8026065","0.1261598","0"
"237","1077","900","0.9","0.4133082","0.052345","0.2417412","0.568994","0.1266488","0"
"238","1078","986","0.9860001","0.4496399","0.06245629","0.2875858","0.6395493","0.1389029","0"
"239","1079","171","0.171","0.4666122","0.06256092","0.2862853","0.5937046","0.1340748","0"
"240","1080","1504","1.504","0.4682426","0.05722217","0.2921378","0.630933","0.1222062","0"
"241","1081","4760","4.76","0.6496828","0.118007","0.09217703","0.9889115","0.1816379","11"
"242","1082","2588","2.588","0.6852561","0.1260051","1.510076e-06","1.061255","0.1838803","18"
"243","1083","578","0.578","0.3829428","0.05750452","0.2358886","0.5954928","0.1501648","0"
"244","1084","67","0.067","0.4394817","0.05844138","0.310183","0.6523922","0.132978","0"
"245","1085","2124","2.124","0.496953","0.07463256","0.1755765","0.7169318","0.1501803","0"
"246","1086","154","0.154","0.410366","0.06771524","0.2254842","0.6115872","0.1650118","0"
"247","1087","241","0.241","0.5532632","0.06086771","0.2740925","0.6938471","0.1100158","0"
"248","1088","344","0.344","0.5785169","0.05367364","0.4347114","0.7268491","0.092778","0"
"249","1089","3590","3.59","0.3418317","0.1177221","0.05982565","0.7551363","0.3443861","5"
"250","1090","80","0.08000001","0.3867228","0.08995704","0.1466379","0.5207106","0.2326137","0"
"251","1091","25429","25.429","0.4914663","0.1521681","1.642388e-12","0.9989908","0.3096205","554"
"252","1092","207","0.207","0.4732035","0.05354605","0.332455","0.6306079","0.1131565","0"
"253","1093","249","0.249","0.4764192","0.06110405","0.3132718","0.6432883","0.1282569","0"
"254","1094","1","0.001","0.5483475","0","0.5483475","0.5483475","0","0"
"255","1095","593","0.5930001","0.4411119","0.05553043","0.2396277","0.6484905","0.1258874","0"
"256","1096","16","0.016","0.3115344","0.06299085","0.1572049","0.3934187","0.2021955","0"
"257","1097","203","0.203","0.5203016","0.05652046","0.3446478","0.6706001","0.1086302","0"
"258","1098","408","0.408","0.4219103","0.04957245","0.2838467","0.5454214","0.1174952","0"
"259","1099","2749","2.749","0.3038722","0.07123832","0.09672897","0.5068923","0.2344351","0"
"260","1100","1626","1.626","0.340846","0.05651906","0.1316815","0.537618","0.1658199","0"
"261","1101","155","0.155","0.4260952","0.05403508","0.2924629","0.5854135","0.1268146","0"
"262","1102","53","0.053","0.3119651","0.04723712","0.227435","0.4101634","0.151418","0"
"263","1103","126","0.126","0.3685946","0.05613423","0.2404406","0.5192477","0.1522926","0"
"264","1104","2972","2.972","0.3593248","0.07201794","0.1063207","0.5990694","0.2004257","0"
"265","1105","159","0.159","0.3835459","0.05416135","0.2480814","0.5416822","0.1412122","0"
"266","1106","472","0.472","0.3542598","0.05769989","0.1287557","0.5083555","0.1628745","0"
"267","1107","988","0.988","0.4149661","0.06493652","0.2440171","0.5997196","0.1564863","0"
"268","1108","3","0.003","0.5241247","0.09983911","0.418617","0.6171146","0.1904873","0"
"269","1109","309","0.309","0.3026206","0.06153942","0.1181882","0.5255879","0.203355","0"
"270","1110","515","0.515","0.2892816","0.06032284","0.08112229","0.5689933","0.2085264","0"
"271","1111","186","0.186","0.3116742","0.04992557","0.2035373","0.417479","0.1601851","0"
"272","1112","766","0.766","0.2396755","0.05028548","0.1107101","0.3932559","0.2098065","7"
