"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"313","1155","93","0.093","0.5938181","0.07451931","0.3908002","0.8108642","0.1254918","0"
"314","1156","114","0.114","0.5950322","0.05456048","0.4574771","0.7034404","0.09169333","0"
"315","1157","343","0.343","0.5017038","0.05864864","0.3219009","0.6719542","0.1168989","0"
"316","1158","65","0.06500001","0.5074618","0.04845255","0.4115441","0.6378749","0.09548018","0"
"317","1160","245","0.245","0.5619903","0.0530063","0.3941341","0.7041813","0.09431888","0"
"318","1161","160","0.16","0.6151375","0.2149112","0.06964023","0.9808901","0.349371","0"
"319","1162","792","0.7920001","0.3370053","0.07204521","0.1000154","0.5641599","0.2137806","0"
"320","1163","787","0.7870001","0.4740145","0.05240043","0.2889333","0.672695","0.1105461","0"
"321","1164","39","0.039","0.4758654","0.05298946","0.4004313","0.6682499","0.1113539","0"
"322","1165","36","0.036","0.4799393","0.0550736","0.3656112","0.5930533","0.1147512","0"
"323","1166","969","0.969","0.4409713","0.05206403","0.202253","0.6404679","0.1180667","0"
